Unnamed: 0	Country	EPRTRSectorCode	eprtrSectorName	EPRTRAnnexIMainActivityCode	EPRTRAnnexIMainActivityLabel	FacilityInspireID	facilityName	Longitude	Latitude	City	Pollutant	Emissions	Year	Air	Water
2348	Austria	5	Waste and wastewater management	5(b)	Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste	AT.CAED/9008391215691.FACILITY	FCC Zistersdorf Abfall Service GmbH	16.783472	48.548083	Zistersdorf	Carbon dioxide (CO2)	170000000.0	2018	1	0
2349	Austria	5	Waste and wastewater management	5(b)	Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste	AT.CAED/9008391215707.FACILITY	Wiener Kommunal-Umweltschutzprojektgesellschaft mbH	16.461944	48.176167	Wien,Simmering	Carbon dioxide (CO2)	264000000.0	2018	1	0
2350	Austria	6	Paper and wood production and processing	6(b)	Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood)	AT.CAED/9008391215714.FACILITY	W. Hamburger GmbH	16.175639	47.707278	Pitten	Carbon dioxide (CO2)	207000000.0	2018	1	0
2351	Austria	6	Paper and wood production and processing	6(b)	Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood)	AT.CAED/9008391215714.FACILITY	W. Hamburger GmbH	16.175639	47.707278	Pitten	Nitrogen oxides (NOX)	132000.0	2018	1	0
2352	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391215721.FACILITY	Zementwerk Hatschek GmbH	13.778	47.922778	Gmunden	Ammonia (NH3)	13200.0	2018	1	0
2353	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391215721.FACILITY	Zementwerk Hatschek GmbH	13.778	47.922778	Gmunden	Carbon dioxide (CO2)	346000000.0	2018	1	0
2354	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391215721.FACILITY	Zementwerk Hatschek GmbH	13.778	47.922778	Gmunden	Carbon monoxide (CO)	1100000.0	2018	1	0
2355	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391215721.FACILITY	Zementwerk Hatschek GmbH	13.778	47.922778	Gmunden	Nitrogen oxides (NOX)	265000.0	2018	1	0
2356	Austria	5	Waste and wastewater management	5(b)	Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste	AT.CAED/9008391215752.FACILITY	EVN Wärmekraftwerke GmbH	15.932417	48.327389	Dürnrohr	Carbon dioxide (CO2)	464000000.0	2018	1	0
2357	Austria	5	Waste and wastewater management	5(b)	Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste	AT.CAED/9008391215752.FACILITY	EVN Wärmekraftwerke GmbH	15.932417	48.327389	Dürnrohr	Nitrogen oxides (NOX)	121000.0	2018	1	0
